dmd_type,dmd_id,dmd_name,bnf_code
VMP,134538003,Valproic acid 250mg gastro-resistant tablets,0402030Q0AAAAAA
VMP,134537008,Valproic acid 500mg gastro-resistant tablets,0402030Q0AAABAB
AMP,3846411000001106,Depakote 250mg gastro-resistant tablets,0402030Q0BBAAAA
AMP,3847111000001103,Depakote 500mg gastro-resistant tablets,0402030Q0BBABAB
AMP,37573711000001104,Belvo 250mg gastro-resistant tablets,0402030Q0BCAAAA
AMP,37574111000001103,Belvo 500mg gastro-resistant tablets,0402030Q0BCABAB
AMP,37982211000001101,Syonell 500mg gastro-resistant tablets,0402030Q0BDAAAB
AMP,37982411000001102,Syonell 250mg gastro-resistant tablets,0402030Q0BDABAA
VMP,323385006,Modafinil 100mg tablets,0404000R0AAAAAA
AMP,19360511000001102,Modafinil 100mg tablets,0404000R0AAAAAA
AMP,19786811000001100,Modafinil 100mg tablets,0404000R0AAAAAA
AMP,19681711000001105,Modafinil 100mg tablets,0404000R0AAAAAA
AMP,24401511000001104,Modafinil 100mg tablets,0404000R0AAAAAA
AMP,35807811000001109,Modafinil 100mg tablets,0404000R0AAAAAA
AMP,30832411000001107,Modafinil 100mg tablets,0404000R0AAAAAA
AMP,39048711000001101,Modafinil 100mg tablets,0404000R0AAAAAA
AMP,21180411000001103,Modafinil 100mg tablets,0404000R0AAAAAA
AMP,24135411000001106,Modafinil 100mg tablets,0404000R0AAAAAA
AMP,29924411000001108,Modafinil 100mg tablets,0404000R0AAAAAA
AMP,36827911000001108,Modafinil 100mg tablets,0404000R0AAAAAA
AMP,19836711000001100,Modafinil 100mg tablets,0404000R0AAAAAA
AMP,21806611000001105,Modafinil 100mg tablets,0404000R0AAAAAA
AMP,31875811000001107,Modafinil 100mg tablets,0404000R0AAAAAA
VMP,407861004,Modafinil 200mg tablets,0404000R0AAACAC
AMP,21940711000001104,Modafinil 200mg tablets,0404000R0AAACAC
AMP,22261611000001106,Modafinil 200mg tablets,0404000R0AAACAC
AMP,21552811000001100,Modafinil 200mg tablets,0404000R0AAACAC
AMP,24401711000001109,Modafinil 200mg tablets,0404000R0AAACAC
AMP,35808011000001102,Modafinil 200mg tablets,0404000R0AAACAC
AMP,30832611000001105,Modafinil 200mg tablets,0404000R0AAACAC
AMP,39048911000001104,Modafinil 200mg tablets,0404000R0AAACAC
AMP,21180211000001102,Modafinil 200mg tablets,0404000R0AAACAC
AMP,29924811000001105,Modafinil 200mg tablets,0404000R0AAACAC
AMP,33599911000001104,Modafinil 200mg tablets,0404000R0AAACAC
AMP,21806811000001109,Modafinil 200mg tablets,0404000R0AAACAC
AMP,31876311000001108,Modafinil 200mg tablets,0404000R0AAACAC
VMP,14984211000001103,Modafinil 100mg/5ml oral solution,0404000R0AAADAD
AMP,14980111000001100,Modafinil 100mg/5ml oral solution,0404000R0AAADAD
VMP,32750011000001108,Modafinil 200mg/5ml oral solution,0404000R0AAAFAF
AMP,32743111000001100,Modafinil 200mg/5ml oral solution,0404000R0AAAFAF
VMP,14984311000001106,Modafinil 100mg/5ml oral suspension,0404000R0AAAGAG
AMP,14980511000001109,Modafinil 100mg/5ml oral suspension,0404000R0AAAGAG
AMP,3682211000001109,Provigil 100mg tablets,0404000R0BBAAAA
AMP,4364511000001108,Provigil 200mg tablets,0404000R0BBABAC
VMP,323008001,Valproic acid 150mg gastro-resistant capsules,040801020AAAAAA
VMP,323009009,Valproic acid 300mg gastro-resistant capsules,040801020AAABAB
VMP,323010004,Valproic acid 500mg gastro-resistant capsules,040801020AAACAC
VMP,15535811000001106,Valproic acid 250mg/5ml oral solution,040801020AAAFAF
VMP,15536811000001103,Valproic acid 250mg/5ml oral suspension,040801020AAAFAF
AMP,15534811000001105,Valproic acid 250mg/5ml oral solution,040801020AAAFAF
AMP,15536111000001105,Valproic acid 250mg/5ml oral suspension,040801020AAAFAF
VMP,16102311000001106,Valproic acid 500mg/5ml oral solution,040801020AAAGAG
VMP,16102411000001104,Valproic acid 500mg/5ml oral suspension,040801020AAAGAG
AMP,16097311000001102,Valproic acid 500mg/5ml oral solution,040801020AAAGAG
AMP,16097611000001107,Valproic acid 500mg/5ml oral suspension,040801020AAAGAG
VMP,11146711000001104,Valproic acid 125mg gastro-resistant capsules,040801020AAAHAH
AMP,3920911000001105,Convulex 150mg gastro-resistant capsules,040801020BBAAAA
AMP,3921311000001104,Convulex 300mg gastro-resistant capsules,040801020BBABAB
AMP,3921711000001100,Convulex 500mg gastro-resistant capsules,040801020BBACAC
AMP,11141611000001101,Depakote 125mg sprinkle gastro-resistant capsules,040801020BCACAH
VMP,323023006,Topiramate 50mg tablets,040801050AAAAAA
AMP,16186411000001104,Topiramate 50mg tablets,040801050AAAAAA
AMP,18469711000001106,Topiramate 50mg tablets,040801050AAAAAA
AMP,16085711000001105,Topiramate 50mg tablets,040801050AAAAAA
AMP,16167211000001104,Topiramate 50mg tablets,040801050AAAAAA
AMP,17576211000001101,Topiramate 50mg tablets,040801050AAAAAA
AMP,38407511000001105,Topiramate 50mg tablets,040801050AAAAAA
AMP,30102611000001109,Topiramate 50mg tablets,040801050AAAAAA
AMP,37338711000001109,Topiramate 50mg tablets,040801050AAAAAA
AMP,30923611000001106,Topiramate 50mg tablets,040801050AAAAAA
AMP,39912911000001103,Topiramate 50mg tablets,040801050AAAAAA
AMP,35186811000001102,Topiramate 50mg tablets,040801050AAAAAA
AMP,35949011000001107,Topiramate 50mg tablets,040801050AAAAAA
AMP,20004911000001102,Topiramate 50mg tablets,040801050AAAAAA
AMP,17823411000001105,Topiramate 50mg tablets,040801050AAAAAA
AMP,16215311000001100,Topiramate 50mg tablets,040801050AAAAAA
AMP,20902311000001102,Topiramate 50mg tablets,040801050AAAAAA
AMP,16177611000001108,Topiramate 50mg tablets,040801050AAAAAA
AMP,40288111000001104,Topiramate 50mg tablets,040801050AAAAAA
AMP,36880211000001106,Topiramate 50mg tablets,040801050AAAAAA
AMP,16628111000001104,Topiramate 50mg tablets,040801050AAAAAA
AMP,21891411000001104,Topiramate 50mg tablets,040801050AAAAAA
AMP,16188811000001101,Topiramate 50mg tablets,040801050AAAAAA
VMP,323024000,Topiramate 100mg tablets,040801050AAABAB
AMP,16186611000001101,Topiramate 100mg tablets,040801050AAABAB
AMP,18469111000001105,Topiramate 100mg tablets,040801050AAABAB
AMP,16085911000001107,Topiramate 100mg tablets,040801050AAABAB
AMP,16167511000001101,Topiramate 100mg tablets,040801050AAABAB
AMP,17576411000001102,Topiramate 100mg tablets,040801050AAABAB
AMP,38416311000001104,Topiramate 100mg tablets,040801050AAABAB
AMP,30102811000001108,Topiramate 100mg tablets,040801050AAABAB
AMP,37338911000001106,Topiramate 100mg tablets,040801050AAABAB
AMP,38087311000001105,Topiramate 100mg tablets,040801050AAABAB
AMP,32448411000001106,Topiramate 100mg tablets,040801050AAABAB
AMP,30923811000001105,Topiramate 100mg tablets,040801050AAABAB
AMP,39912311000001104,Topiramate 100mg tablets,040801050AAABAB
AMP,35187011000001106,Topiramate 100mg tablets,040801050AAABAB
AMP,35949811000001101,Topiramate 100mg tablets,040801050AAABAB
AMP,20005111000001101,Topiramate 100mg tablets,040801050AAABAB
AMP,17823611000001108,Topiramate 100mg tablets,040801050AAABAB
AMP,16215511000001106,Topiramate 100mg tablets,040801050AAABAB
AMP,20905111000001106,Topiramate 100mg tablets,040801050AAABAB
AMP,16177911000001102,Topiramate 100mg tablets,040801050AAABAB
AMP,40209211000001101,Topiramate 100mg tablets,040801050AAABAB
AMP,36880411000001105,Topiramate 100mg tablets,040801050AAABAB
AMP,16624011000001109,Topiramate 100mg tablets,040801050AAABAB
AMP,21891611000001101,Topiramate 100mg tablets,040801050AAABAB
AMP,16189411000001106,Topiramate 100mg tablets,040801050AAABAB
VMP,323025004,Topiramate 200mg tablets,040801050AAACAC
AMP,16186811000001102,Topiramate 200mg tablets,040801050AAACAC
AMP,18469311000001107,Topiramate 200mg tablets,040801050AAACAC
AMP,16086111000001103,Topiramate 200mg tablets,040801050AAACAC
AMP,16167711000001106,Topiramate 200mg tablets,040801050AAACAC
AMP,17576711000001108,Topiramate 200mg tablets,040801050AAACAC
AMP,38413711000001107,Topiramate 200mg tablets,040801050AAACAC
AMP,30103611000001104,Topiramate 200mg tablets,040801050AAACAC
AMP,37339111000001101,Topiramate 200mg tablets,040801050AAACAC
AMP,35086411000001108,Topiramate 200mg tablets,040801050AAACAC
AMP,32448711000001100,Topiramate 200mg tablets,040801050AAACAC
AMP,30924011000001102,Topiramate 200mg tablets,040801050AAACAC
AMP,39912511000001105,Topiramate 200mg tablets,040801050AAACAC
AMP,35187211000001101,Topiramate 200mg tablets,040801050AAACAC
AMP,38953611000001108,Topiramate 200mg tablets,040801050AAACAC
AMP,20005311000001104,Topiramate 200mg tablets,040801050AAACAC
AMP,17825411000001109,Topiramate 200mg tablets,040801050AAACAC
AMP,16215711000001101,Topiramate 200mg tablets,040801050AAACAC
AMP,20910211000001106,Topiramate 200mg tablets,040801050AAACAC
AMP,16178111000001104,Topiramate 200mg tablets,040801050AAACAC
AMP,40288311000001102,Topiramate 200mg tablets,040801050AAACAC
AMP,36880811000001107,Topiramate 200mg tablets,040801050AAACAC
AMP,16625811000001102,Topiramate 200mg tablets,040801050AAACAC
AMP,21891811000001102,Topiramate 200mg tablets,040801050AAACAC
AMP,16190711000001108,Topiramate 200mg tablets,040801050AAACAC
VMP,323029005,Topiramate 25mg tablets,040801050AAADAD
AMP,16186211000001103,Topiramate 25mg tablets,040801050AAADAD
AMP,18469511000001101,Topiramate 25mg tablets,040801050AAADAD
AMP,16085211000001103,Topiramate 25mg tablets,040801050AAADAD
AMP,16166811000001100,Topiramate 25mg tablets,040801050AAADAD
AMP,17576011000001106,Topiramate 25mg tablets,040801050AAADAD
AMP,38414811000001101,Topiramate 25mg tablets,040801050AAADAD
AMP,30102411000001106,Topiramate 25mg tablets,040801050AAADAD
AMP,37382411000001105,Topiramate 25mg tablets,040801050AAADAD
AMP,37145611000001104,Topiramate 25mg tablets,040801050AAADAD
AMP,39912711000001100,Topiramate 25mg tablets,040801050AAADAD
AMP,35186611000001101,Topiramate 25mg tablets,040801050AAADAD
AMP,35943611000001102,Topiramate 25mg tablets,040801050AAADAD
AMP,20004711000001104,Topiramate 25mg tablets,040801050AAADAD
AMP,17823211000001106,Topiramate 25mg tablets,040801050AAADAD
AMP,16215111000001102,Topiramate 25mg tablets,040801050AAADAD
AMP,20901711000001105,Topiramate 25mg tablets,040801050AAADAD
AMP,16177411000001105,Topiramate 25mg tablets,040801050AAADAD
AMP,40287911000001102,Topiramate 25mg tablets,040801050AAADAD
AMP,36879811000001107,Topiramate 25mg tablets,040801050AAADAD
AMP,16627011000001101,Topiramate 25mg tablets,040801050AAADAD
AMP,21891211000001103,Topiramate 25mg tablets,040801050AAADAD
AMP,16188011000001107,Topiramate 25mg tablets,040801050AAADAD
VMP,13355411000001101,Topiramate 10mg/5ml oral solution,040801050AAAQAQ
VMP,13324611000001103,Topiramate 10mg/5ml oral suspension,040801050AAAQAQ
AMP,13334211000001102,Topiramate 10mg/5ml oral solution,040801050AAAQAQ
AMP,13319011000001104,Topiramate 10mg/5ml oral suspension,040801050AAAQAQ
VMP,8723811000001103,Topiramate 50mg/5ml oral suspension,040801050AAARAR
AMP,8713811000001109,Topiramate 50mg/5ml oral suspension,040801050AAARAR
VMP,13357311000001100,Topiramate 75mg/5ml oral solution,040801050AAASAS
VMP,13357411000001107,Topiramate 75mg/5ml oral suspension,040801050AAASAS
AMP,13337511000001107,Topiramate 75mg/5ml oral solution,040801050AAASAS
AMP,13333611000001103,Topiramate 75mg/5ml oral suspension,040801050AAASAS
VMP,35919911000001103,Topiramate 15mg capsules,040801050AAAUAU
AMP,16185611000001106,Topiramate 15mg capsules,040801050AAAUAU
AMP,17575211000001107,Topiramate 15mg capsules,040801050AAAUAU
AMP,16168111000001106,Topiramate 15mg capsules,040801050AAAUAU
AMP,30101411000001101,Topiramate 15mg capsules,040801050AAAUAU
AMP,17822011000001105,Topiramate 15mg capsules,040801050AAAUAU
AMP,20910411000001105,Topiramate 15mg capsules,040801050AAAUAU
AMP,18742711000001100,Topiramate 15mg capsules,040801050AAAUAU
AMP,16176811000001105,Topiramate 15mg capsules,040801050AAAUAU
AMP,21884711000001109,Topiramate 15mg capsules,040801050AAAUAU
VMP,35920011000001101,Topiramate 25mg capsules,040801050AAAVAV
AMP,16185811000001105,Topiramate 25mg capsules,040801050AAAVAV
AMP,17575611000001109,Topiramate 25mg capsules,040801050AAAVAV
AMP,16168411000001101,Topiramate 25mg capsules,040801050AAAVAV
AMP,30101611000001103,Topiramate 25mg capsules,040801050AAAVAV
AMP,17822611000001103,Topiramate 25mg capsules,040801050AAAVAV
AMP,20910611000001108,Topiramate 25mg capsules,040801050AAAVAV
AMP,18742911000001103,Topiramate 25mg capsules,040801050AAAVAV
AMP,16177011000001101,Topiramate 25mg capsules,040801050AAAVAV
AMP,21884911000001106,Topiramate 25mg capsules,040801050AAAVAV
VMP,35920111000001100,Topiramate 50mg capsules,040801050AAAWAW
AMP,16186011000001108,Topiramate 50mg capsules,040801050AAAWAW
AMP,17575811000001108,Topiramate 50mg capsules,040801050AAAWAW
AMP,16168611000001103,Topiramate 50mg capsules,040801050AAAWAW
AMP,30102011000001102,Topiramate 50mg capsules,040801050AAAWAW
AMP,30923411000001108,Topiramate 50mg capsules,040801050AAAWAW
AMP,17822911000001109,Topiramate 50mg capsules,040801050AAAWAW
AMP,20910811000001107,Topiramate 50mg capsules,040801050AAAWAW
AMP,16177211000001106,Topiramate 50mg capsules,040801050AAAWAW
AMP,21885111000001107,Topiramate 50mg capsules,040801050AAAWAW
VMP,13355511000001102,Topiramate 12.5mg/5ml oral solution,040801050AAAXAX
VMP,13324711000001107,Topiramate 12.5mg/5ml oral suspension,040801050AAAXAX
AMP,13334511000001104,Topiramate 12.5mg/5ml oral solution,040801050AAAXAX
AMP,13319311000001101,Topiramate 12.5mg/5ml oral suspension,040801050AAAXAX
VMP,13355611000001103,Topiramate 125mg/5ml oral solution,040801050AAAYAY
VMP,13324811000001104,Topiramate 125mg/5ml oral suspension,040801050AAAYAY
AMP,13334811000001101,Topiramate 125mg/5ml oral solution,040801050AAAYAY
AMP,13319811000001105,Topiramate 125mg/5ml oral suspension,040801050AAAYAY
VMP,13324511000001102,Topiramate 100mg/5ml oral suspension,040801050AAAZAZ
AMP,13318511000001101,Topiramate 100mg/5ml oral suspension,040801050AAAZAZ
VMP,13356011000001101,Topiramate 200mg/5ml oral solution,040801050AABABA
VMP,13356111000001100,Topiramate 200mg/5ml oral suspension,040801050AABABA
AMP,13335411000001102,Topiramate 200mg/5ml oral solution,040801050AABABA
AMP,13332111000001100,Topiramate 200mg/5ml oral suspension,040801050AABABA
VMP,13356411000001105,Topiramate 20mg/5ml oral solution,040801050AABDBD
VMP,13356611000001108,Topiramate 20mg/5ml oral suspension,040801050AABDBD
AMP,13335711000001108,Topiramate 20mg/5ml oral solution,040801050AABDBD
AMP,13332411000001105,Topiramate 20mg/5ml oral suspension,040801050AABDBD
VMP,13357111000001102,Topiramate 6.25mg/5ml oral solution,040801050AABHBH
VMP,13357211000001108,Topiramate 6.25mg/5ml oral suspension,040801050AABHBH
AMP,13337211000001109,Topiramate 6.25mg/5ml oral solution,040801050AABHBH
AMP,13333311000001108,Topiramate 6.25mg/5ml oral suspension,040801050AABHBH
VMP,13356911000001102,Topiramate 5mg/5ml oral solution,040801050AABIBI
VMP,13357011000001103,Topiramate 5mg/5ml oral suspension,040801050AABIBI
AMP,13336911000001103,Topiramate 5mg/5ml oral solution,040801050AABIBI
AMP,13333011000001105,Topiramate 5mg/5ml oral suspension,040801050AABIBI
VMP,13356711000001104,Topiramate 30mg/5ml oral solution,040801050AABLBL
VMP,13356811000001107,Topiramate 30mg/5ml oral suspension,040801050AABLBL
AMP,13336311000001104,Topiramate 30mg/5ml oral solution,040801050AABLBL
AMP,13332711000001104,Topiramate 30mg/5ml oral suspension,040801050AABLBL
VMP,13355711000001107,Topiramate 12mg/5ml oral solution,040801050AABPBP
VMP,13355911000001109,Topiramate 12mg/5ml oral suspension,040801050AABPBP
AMP,13335111000001107,Topiramate 12mg/5ml oral solution,040801050AABPBP
AMP,13331811000001103,Topiramate 12mg/5ml oral suspension,040801050AABPBP
VMP,14984711000001105,Topiramate 35mg/5ml oral solution,040801050AABRBR
VMP,14984811000001102,Topiramate 35mg/5ml oral suspension,040801050AABRBR
AMP,14982011000001102,Topiramate 35mg/5ml oral solution,040801050AABRBR
AMP,14982411000001106,Topiramate 35mg/5ml oral suspension,040801050AABRBR
VMP,15381511000001104,Topiramate 150mg/5ml oral solution,040801050AABSBS
VMP,15381611000001100,Topiramate 150mg/5ml oral suspension,040801050AABSBS
AMP,15379811000001109,Topiramate 150mg/5ml oral solution,040801050AABSBS
AMP,15380111000001102,Topiramate 150mg/5ml oral suspension,040801050AABSBS
VMP,16075911000001100,Topiramate 16mg/5ml oral solution,040801050AABTBT
VMP,16076011000001108,Topiramate 16mg/5ml oral suspension,040801050AABTBT
AMP,16041811000001108,Topiramate 16mg/5ml oral solution,040801050AABTBT
AMP,16042411000001101,Topiramate 16mg/5ml oral suspension,040801050AABTBT
VMP,16091311000001108,Topiramate 67.5mg/5ml oral solution,040801050AABUBU
VMP,16091411000001101,Topiramate 67.5mg/5ml oral suspension,040801050AABUBU
AMP,16082211000001108,Topiramate 67.5mg/5ml oral solution,040801050AABUBU
AMP,16082511000001106,Topiramate 67.5mg/5ml oral suspension,040801050AABUBU
VMP,16091111000001106,Topiramate 15mg/5ml oral solution,040801050AABVBV
VMP,16091211000001100,Topiramate 15mg/5ml oral suspension,040801050AABVBV
AMP,16087911000001102,Topiramate 15mg/5ml oral solution,040801050AABVBV
