code,term
104531000000102,Medication review with patient
104601000000107,Medication review done by doctor
107091000000101,Medication review of medical notes
107151000000105,Medication review done by doctor
1079381000000109,Medication review by community nurse
108011000000106,Medication review with patient
1127441000000107,Medication review done by clinical pharmacist
116901000000107,Medication review done by nurse
121641000000102,Medication review done by nurse
1239511000000100,Structured medication review
151189001,Medication review
151192002,Medication review done
182836005,Review of medication
182908004,Medication review
182911003,Medication review done
247561000000107,Medication review done by pharmacy technician
250661000000105,Medication review done by pharmacy technician
273641000000104,Medication review done by pharmacy technician
314530002,Medication review done
389914008,Medication review without patient
390648002,Medication review without patient
391156007,Medication review without patient
393124006,Medication review done by pharmacist
394075004,Medication review done by pharmacist
395039006,Medication review done by pharmacist
408564002,Medication review done by doctor
412724000,Medication review done by nurse
428911000124108,Comprehensive medication therapy review
719326006,Medication review done by pharmacy technician
719327002,Medication review done by community pharmacist
719328007,Medication review done by doctor
719329004,Medication review done by pharmacist
719478008,Medication review done by nurse
756891000000105,Medication review
760231000000104,Medication review done by medicines management technician
760241000000108,Medication review done by medicines management technician
760251000000106,Medication review done by medicines management pharmacist
760261000000109,Medication review done by medicines management pharmacist
803361000000109,Medication review by practice nurse
803371000000102,Medication review by practice nurse 
86731000000105,Medication review of medical notes
88551000000109,Medication review with patient
93311000000106,Medication review of medical notes
961791000000107,Medication review done by doctor
961801000000106,Medication review done by nurse
961811000000108,Medication review done by pharmacist
961821000000102,Medication review done by community pharmacist
961831000000100,Medication review done by medicines management pharmacist
961841000000109,Medication review done by pharmacy technician
961861000000105,Medication review done by medicines management technician
